Total Volume, Total Energy, Total Energy (Particle) 
2.139600, 9117.915943, 6715.085281
2.127600, 9026.519373, 6705.711409
2.124400, 8990.878365, 6705.970983
2.132000, 9052.875805, 6706.382562
2.130400, 9039.136610, 6707.572531
2.136400, 9087.148539, 6708.471252
2.136800, 9089.965233, 6709.844490
2.136800, 9090.070377, 6711.208614
2.136800, 9091.409542, 6712.617594
2.144000, 9151.488627, 6713.785556
2.149600, 9201.428050, 6715.297619
2.133200, 9067.972790, 6716.701544
2.148400, 9193.850289, 6717.089583
2.145200, 9165.959561, 6717.970516
2.146000, 9172.034465, 6719.287732
2.148000, 9189.116358, 6720.780993
2.142800, 9147.722423, 6722.257240
2.141600, 9136.318003, 6724.115221
2.134800, 9081.111611, 6725.835313
2.136400, 9091.021309, 6727.465680
2.141600, 9133.081933, 6729.320458
2.135600, 9084.627512, 6731.012139
2.146000, 9171.122206, 6732.510359
2.143200, 9147.829602, 6734.535038
2.148000, 9193.041206, 6736.148524
2.150000, 9208.298922, 6736.916593
2.150800, 9212.561995, 6738.919905
2.146000, 9172.523016, 6740.963777
2.152800, 9225.860454, 6742.781703
2.144800, 9161.131525, 6744.548295
2.142800, 9145.025372, 6744.979794
2.149600, 9199.743794, 6746.503791
2.154000, 9237.066180, 6748.407067
2.151200, 9216.088677, 6750.393367
2.161200, 9304.506104, 6746.670429
2.154000, 9238.246448, 6748.814746
2.158000, 9273.913712, 6750.739739
2.162800, 9315.789603, 6748.195350
2.155200, 9249.184159, 6748.914743
2.148800, 9196.353625, 6749.738828
2.146400, 9174.745635, 6749.765170
2.152800, 9228.787048, 6749.428528
2.152000, 9222.365201, 6749.099895
2.158400, 9276.990018, 6748.017923
2.163200, 9317.125938, 6747.387411
2.161600, 9306.034015, 6746.821184
2.156800, 9263.040235, 6745.833707
2.159200, 9282.888957, 6744.693646
2.162400, 9309.522706, 6744.230377
2.167600, 9352.897625, 6743.726093
2.154000, 9236.162789, 6743.649562
2.165200, 9332.977019, 6743.457694
2.157200, 9264.581409, 6743.709823
2.160400, 9293.085703, 6744.097851
2.157600, 9269.181579, 6744.988782
2.154400, 9243.548047, 6746.162828
2.166800, 9347.433216, 6747.249102
2.168800, 9364.874640, 6748.203676
2.168800, 9363.142255, 6749.491406
2.168000, 9356.784800, 6750.956547
2.164000, 9323.440750, 6752.570017
2.162000, 9305.556820, 6754.172790
2.166000, 9339.153154, 6755.751285
2.164800, 9327.955239, 6757.410618
2.169600, 9369.963163, 6758.974892
2.164800, 9328.226805, 6760.691646
2.167200, 9349.403952, 6762.584150
2.164400, 9326.605171, 6764.319258
2.165200, 9336.518540, 6762.650680
2.168800, 9362.920344, 6764.043114
2.161200, 9301.731513, 6766.254648
